  Time                  V(Vbuck)             
  1.076516500000e-03  2.695779750017e+00  
  1.076516600000e-03  2.695781192398e+00  
  1.076516700000e-03  2.695782634821e+00  
  1.076517200000e-03  2.695789847552e+00  
  1.076517559491e-03  2.695795034003e+00  
  1.076517877351e-03  2.695799598825e+00  
  1.076518018702e-03  2.695801622017e+00  
  1.076518059267e-03  2.695802201807e+00  
  1.076518120967e-03  2.695803082863e+00  
  1.076518244368e-03  2.695804841149e+00  
  1.076518491168e-03  2.695808329626e+00  
  1.076518685326e-03  2.695811034126e+00  
  1.076518858272e-03  2.695813409018e+00  
  1.076519016131e-03  2.695815545576e+00  
  1.076519175644e-03  2.695817670283e+00  
  1.076519380139e-03  2.695820342362e+00  
  1.076519789129e-03  2.695825501571e+00  
  1.076520607110e-03  2.695835057838e+00  
  1.076520906390e-03  2.695838296785e+00  
  1.076521504951e-03  2.695844367928e+00  
  1.076522152593e-03  2.695850341977e+00  
  1.076523447876e-03  2.695860592116e+00  
  1.076526038443e-03  2.695875548665e+00  
  1.076527305042e-03  2.695881276875e+00  
  1.076528573876e-03  2.695886502520e+00  
  1.076529225615e-03  2.695889187365e+00  
  1.076530292539e-03  2.695893581091e+00  
  1.076532426385e-03  2.695902365166e+00  
  1.076536694077e-03  2.695919921631e+00  
  1.076545229463e-03  2.695954990445e+00  
  1.076562300233e-03  2.696024962351e+00  
  1.076593735722e-03  2.696153255904e+00  
  1.076637527255e-03  2.696330794921e+00  
  1.076700469760e-03  2.696583568791e+00  
  1.076826354770e-03  2.697080604948e+00  
  1.077078124789e-03  2.698040672321e+00  
  1.077581664828e-03  2.699825165647e+00  
  1.078111621646e-03  2.701508398655e+00  
  1.078641578463e-03  2.702992634877e+00  
  1.079171535281e-03  2.704278858690e+00  
  1.079701492099e-03  2.705367643045e+00  
  1.080000000003e-03  2.705894406744e+00  
  1.080000500003e-03  2.705895236683e+00  
  1.080001000000e-03  2.705896066442e+00  
  1.080001100000e-03  2.705896232388e+00  
  1.080001125117e-03  2.705896274068e+00  
  1.080001175350e-03  2.705896357426e+00  
  1.080001275816e-03  2.705896524136e+00  
  1.080001476749e-03  2.705896857538e+00  
  1.080001878615e-03  2.705897524255e+00  
  1.080001900000e-03  2.705897559732e+00  
  1.080002000000e-03  2.705897725620e+00  
  1.080002700000e-03  2.705898886633e+00  
  1.080002800000e-03  2.705899052464e+00  
  1.080002818222e-03  2.705899082680e+00  
  1.080002854666e-03  2.705899143113e+00  
  1.080002906890e-03  2.705899229710e+00  
  1.080003011337e-03  2.705899402902e+00  
  1.080003122770e-03  2.705899587668e+00  
  1.080003285053e-03  2.705899856732e+00  
  1.080003489851e-03  2.705900196259e+00  
  1.080003899447e-03  2.705900875225e+00  
  1.080004554446e-03  2.705901960739e+00  
  1.080005000003e-03  2.705902698982e+00  
  1.080005069927e-03  2.705902814825e+00  
  1.080005209765e-03  2.705903046486e+00  
  1.080005489441e-03  2.705903509768e+00  
  1.080006048793e-03  2.705904436167e+00  
  1.080007167498e-03  2.705906288316e+00  
  1.080007731134e-03  2.705907221150e+00  
  1.080008713866e-03  2.705908847071e+00  
  1.080010057392e-03  2.705911068835e+00  
  1.080012744444e-03  2.705915508584e+00  
  1.080018118548e-03  2.705924372978e+00  
  1.080028866755e-03  2.705942041322e+00  
  1.080050000003e-03  2.705976546089e+00  
  1.080050200003e-03  2.705976871131e+00  
  1.080050600006e-03  2.705977521112e+00  
  1.080051400012e-03  2.705978820803e+00  
  1.080052000003e-03  2.705979795282e+00  
  1.080052160004e-03  2.705980055099e+00  
  1.080052480007e-03  2.705980574691e+00  
  1.080053120012e-03  2.705981613670e+00  
  1.080053200000e-03  2.705981743503e+00  
  1.080053280000e-03  2.705981873351e+00  
  1.080053300000e-03  2.705981905812e+00  
  1.080053340000e-03  2.705981970734e+00  
  1.080053420001e-03  2.705982100575e+00  
  1.080053544193e-03  2.705982302130e+00  
  1.080053792577e-03  2.705982705207e+00  
  1.080054000003e-03  2.705983041783e+00  
  1.080054049680e-03  2.705983122385e+00  
  1.080054149029e-03  2.705983283578e+00  
  1.080054347726e-03  2.705983605943e+00  
  1.080054745122e-03  2.705984250591e+00  
  1.080055539912e-03  2.705985539556e+00  
  1.080055900000e-03  2.705986123391e+00  
  1.080056000000e-03  2.705986285512e+00  
  1.080056700000e-03  2.705987420165e+00  
  1.080056800000e-03  2.705987582228e+00  
  1.080057300000e-03  2.705988392448e+00  
  1.080057400000e-03  2.705988554471e+00  
  1.080058500264e-03  2.705990336691e+00  
  1.080059911032e-03  2.705992620632e+00  
  1.080061156396e-03  2.705994635645e+00  
  1.080063335691e-03  2.705998159162e+00  
  1.080066474621e-03  2.706003228417e+00  
  1.080072752480e-03  2.706013346313e+00  
  1.080085308199e-03  2.706033499673e+00  
  1.080100000003e-03  2.706056942164e+00  
  1.080100500003e-03  2.706057737240e+00  
  1.080101500057e-03  2.706059326775e+00  
  1.080103500165e-03  2.706062504176e+00  
  1.080105000003e-03  2.706064885154e+00  
  1.080105400025e-03  2.706065519882e+00  
  1.080106200031e-03  2.706066789011e+00  
  1.080107200000e-03  2.706068374768e+00  
  1.080107300000e-03  2.706068533313e+00  
  1.080107800000e-03  2.706069325931e+00  
  1.080108200000e-03  2.706069959898e+00  
  1.080108300000e-03  2.706070118372e+00  
  1.080108900000e-03  2.706071069073e+00  
  1.080109000000e-03  2.706071227498e+00  
  1.080109018909e-03  2.706071257453e+00  
  1.080109056726e-03  2.706071317364e+00  
  1.080109116634e-03  2.706071412267e+00  
  1.080109236448e-03  2.706071602067e+00  
  1.080109353446e-03  2.706071787393e+00  
  1.080109571398e-03  2.706072132610e+00  
  1.080109868164e-03  2.706072602604e+00  
  1.080110000003e-03  2.706072811380e+00  
  1.080110059356e-03  2.706072905364e+00  
  1.080110178053e-03  2.706073093312e+00  
  1.080110415447e-03  2.706073469182e+00  
  1.080110890236e-03  2.706074220806e+00  
  1.080111205209e-03  2.706074809754e+00  
  1.080111410961e-03  2.706075254612e+00  
  1.080111557552e-03  2.706075605572e+00  
  1.080111844026e-03  2.706076376622e+00  
  1.080112104471e-03  2.706077170384e+00  
  1.080112260677e-03  2.706077684518e+00  
  1.080112302580e-03  2.706077827124e+00  
  1.080112366085e-03  2.706078046884e+00  
  1.080112493094e-03  2.706078500161e+00  
  1.080112747112e-03  2.706079471111e+00  
  1.080113255149e-03  2.706081776574e+00  
  1.080114271222e-03  2.706088161729e+00  
  1.080115521429e-03  2.706098885361e+00  
  1.080116950078e-03  2.706113472655e+00  
  1.080118824272e-03  2.706134536882e+00  
  1.080120742051e-03  2.706157313259e+00  
  1.080121200914e-03  2.706162781241e+00  
  1.080121926507e-03  2.706171429351e+00  
  1.080122667188e-03  2.706180259116e+00  
  1.080124148550e-03  2.706197926932e+00  
  1.080125658782e-03  2.706215951860e+00  
  1.080128456103e-03  2.706249370023e+00  
  1.080134050744e-03  2.706316317943e+00  
  1.080145240026e-03  2.706450626289e+00  
  1.080160600143e-03  2.706635868575e+00  
  1.080176174836e-03  2.706824700392e+00  
  1.080202675061e-03  2.707148304158e+00  
  1.080255675512e-03  2.707804222152e+00  
  1.080361676412e-03  2.709150867233e+00  
  1.080573678212e-03  2.711983277164e+00  
  1.080997681813e-03  2.718203366968e+00  
  1.081025300000e-03  2.718634177818e+00  
  1.081052900000e-03  2.719067837332e+00  
  1.081080500000e-03  2.719504625027e+00  
  1.081108100000e-03  2.719944539794e+00  
  1.081114400000e-03  2.720045393311e+00  
  1.081115800000e-03  2.720067827299e+00  
  1.081117200000e-03  2.720090269332e+00  
  1.081117500000e-03  2.720095079391e+00  
  1.081118400000e-03  2.720109511787e+00  
  1.081118500000e-03  2.720111115591e+00  
  1.081118600000e-03  2.720112719435e+00  
  1.081119027291e-03  2.720119572986e+00  
  1.081119444290e-03  2.720126262187e+00  
  1.081119500000e-03  2.720127155892e+00  
  1.081119600000e-03  2.720128760149e+00  
  1.081119900000e-03  2.720133573167e+00  
  1.081120000000e-03  2.720135177585e+00  
  1.081120300000e-03  2.720139991083e+00  
  1.081120400000e-03  2.720141595666e+00  
  1.081120500000e-03  2.720143200293e+00  
  1.081121000000e-03  2.720151224034e+00  
  1.081121359304e-03  2.720156990601e+00  
  1.081121676652e-03  2.720162062546e+00  
  1.081121817818e-03  2.720164311764e+00  
  1.081121858324e-03  2.720164956317e+00  
  1.081121919931e-03  2.720165935771e+00  
  1.081122043145e-03  2.720167890857e+00  
  1.081122289573e-03  2.720171767782e+00  
  1.081122484080e-03  2.720174785768e+00  
  1.081122657259e-03  2.720177435907e+00  
  1.081122808669e-03  2.720179720446e+00  
  1.081122946063e-03  2.720181765195e+00  
  1.081123166949e-03  2.720184992459e+00  
  1.081123552097e-03  2.720190433207e+00  
  1.081124322394e-03  2.720200572301e+00  
  1.081124633363e-03  2.720204383329e+00  
  1.081125255300e-03  2.720211522950e+00  
  1.081125836632e-03  2.720217627166e+00  
  1.081126999295e-03  2.720228308593e+00  
  1.081127289961e-03  2.720230677940e+00  
  1.081127871292e-03  2.720235080805e+00  
  1.081128884199e-03  2.720241796132e+00  
  1.081129512841e-03  2.720245564388e+00  
  1.081130268144e-03  2.720249898081e+00  
  1.081130859534e-03  2.720253288265e+00  
  1.081131565942e-03  2.720257337754e+00  
  1.081132978758e-03  2.720265436864e+00  
  1.081135804391e-03  2.720281630974e+00  
  1.081141455656e-03  2.720314002879e+00  
  1.081152758187e-03  2.720378679442e+00  
  1.081175363249e-03  2.720507756065e+00  
  1.081215590423e-03  2.720736531204e+00  
  1.081282347626e-03  2.721113560727e+00  
  1.081411928123e-03  2.721836052361e+00  
  1.081577986664e-03  2.722743914134e+00  
  1.081910103744e-03  2.724498994263e+00  
  1.082440060562e-03  2.727132537535e+00  
  1.082970017380e-03  2.729561489633e+00  
  1.083499974197e-03  2.731786554671e+00  
  1.084029931015e-03  2.733808310966e+00  
  1.084559887832e-03  2.735627884579e+00  
  1.085000000003e-03  2.736985800147e+00  
  1.085000500003e-03  2.736987263707e+00  
  1.085001000000e-03  2.736988727079e+00  
  1.085001100000e-03  2.736989019747e+00  
  1.085001125117e-03  2.736989093255e+00  
  1.085001175350e-03  2.736989240271e+00  
  1.085001275816e-03  2.736989534295e+00  
  1.085001476749e-03  2.736990122322e+00  
  1.085001878615e-03  2.736991298294e+00  
  1.085001900000e-03  2.736991360870e+00  
  1.085002000000e-03  2.736991653478e+00  
  1.085002700000e-03  2.736993701535e+00  
  1.085002800000e-03  2.736993994087e+00  
  1.085002818274e-03  2.736994047548e+00  
  1.085002854823e-03  2.736994154469e+00  
  1.085002907070e-03  2.736994307315e+00  
  1.085003011564e-03  2.736994612998e+00  
  1.085003127118e-03  2.736994951026e+00  
  1.085003271590e-03  2.736995373631e+00  
  1.085003482721e-03  2.736995991203e+00  
  1.085003904982e-03  2.736997226249e+00  
  1.085004749506e-03  2.736999695956e+00  
  1.085005000003e-03  2.737000428409e+00  
  1.085005168908e-03  2.737000922250e+00  
  1.085005506698e-03  2.737001909827e+00  
  1.085006182280e-03  2.737003884745e+00  
  1.085007533443e-03  2.737007833614e+00  
  1.085007920128e-03  2.737008963490e+00  
  1.085008693498e-03  2.737011222922e+00  
  1.085010240238e-03  2.737015740501e+00  
  1.085013333720e-03  2.737024770524e+00  
  1.085019520682e-03  2.737042810054e+00  
  1.085031894606e-03  2.737078807021e+00  
  1.085050000003e-03  2.737131280193e+00  
  1.085050200003e-03  2.737131858509e+00  
  1.085050600006e-03  2.737133015042e+00  
  1.085051400012e-03  2.737135327830e+00  
  1.085052000003e-03  2.737137062106e+00  
  1.085052160004e-03  2.737137524540e+00  
  1.085052480007e-03  2.737138449367e+00  
  1.085053120012e-03  2.737140298806e+00  
  1.085053400000e-03  2.737141107805e+00  
  1.085053460000e-03  2.737141281161e+00  
  1.085053580001e-03  2.737141627869e+00  
  1.085053600000e-03  2.737141685650e+00  
  1.085053680001e-03  2.737141916781e+00  
  1.085053700000e-03  2.737141974561e+00  
  1.085053916742e-03  2.737142600733e+00  
  1.085053925068e-03  2.737142624786e+00  
  1.085053941718e-03  2.737142672887e+00  
  1.085053975019e-03  2.737142769089e+00  
  1.085054000003e-03  2.737142841266e+00  
  1.085054006663e-03  2.737142860506e+00  
  1.085054019984e-03  2.737142898988e+00  
  1.085054046626e-03  2.737142975951e+00  
  1.085054099909e-03  2.737143129877e+00  
  1.085054206475e-03  2.737143437723e+00  
  1.085054419609e-03  2.737144053390e+00  
  1.085054845875e-03  2.737145284631e+00  
  1.085055698408e-03  2.737147746719e+00  
  1.085056200000e-03  2.737149195059e+00  
  1.085056300000e-03  2.737149483784e+00  
  1.085056400000e-03  2.737149772503e+00  
  1.085057100000e-03  2.737151793342e+00  
  1.085057200000e-03  2.737152082005e+00  
  1.085057700000e-03  2.737153525209e+00  
  1.085057800000e-03  2.737153813829e+00  
  1.085058899333e-03  2.737156986252e+00  
  1.085060307679e-03  2.737161049150e+00  
  1.085061553044e-03  2.737164640686e+00  
  1.085063732711e-03  2.737170924016e+00  
  1.085066862700e-03  2.737179940896e+00  
  1.085073122678e-03  2.737197953659e+00  
  1.085085642633e-03  2.737233895187e+00  
  1.085100000003e-03  2.737274973595e+00  
  1.085100500003e-03  2.737276401420e+00  
  1.085101500057e-03  2.737279256511e+00  
  1.085103500165e-03  2.737284964981e+00  
  1.085105000003e-03  2.737289243914e+00  
  1.085105400025e-03  2.737290384833e+00  
  1.085106200031e-03  2.737292666297e+00  
  1.085107200000e-03  2.737295517414e+00  
  1.085107300000e-03  2.737295802497e+00  
  1.085107800000e-03  2.737297227804e+00  
  1.085108200000e-03  2.737298367922e+00  
  1.085108300000e-03  2.737298652933e+00  
  1.085108900000e-03  2.737300362851e+00  
  1.085109000000e-03  2.737300647812e+00  
  1.085109018909e-03  2.737300701694e+00  
  1.085109056726e-03  2.737300809457e+00  
  1.085109116634e-03  2.737300980163e+00  
  1.085109236448e-03  2.737301321569e+00  
  1.085109350919e-03  2.737301647741e+00  
  1.085109496206e-03  2.737302061702e+00  
  1.085109757907e-03  2.737302807325e+00  
  1.085110000003e-03  2.737303497045e+00  
  1.085110052343e-03  2.737303646154e+00  
  1.085110157024e-03  2.737303944366e+00  
  1.085110366385e-03  2.737304540768e+00  
  1.085110785108e-03  2.737305733477e+00  
  1.085111091839e-03  2.737306683420e+00  
  1.085111288441e-03  2.737307343413e+00  
  1.085111432959e-03  2.737307858422e+00  
  1.085111708258e-03  2.737308912392e+00  
  1.085111947236e-03  2.737309900013e+00  
  1.085112113593e-03  2.737310622934e+00  
  1.085112157132e-03  2.737310816833e+00  
  1.085112222697e-03  2.737311112530e+00  
  1.085112353828e-03  2.737311718483e+00  
  1.085112616088e-03  2.737313002939e+00  
  1.085113140609e-03  2.737315993555e+00  
  1.085114189651e-03  2.737323953362e+00  
  1.085115356598e-03  2.737335327571e+00  
  1.085116909485e-03  2.737353406421e+00  
  1.085118878301e-03  2.737378499285e+00  
  1.085120697174e-03  2.737402224677e+00  
  1.085121101508e-03  2.737407546639e+00  
  1.085121910175e-03  2.737418200178e+00  
  1.085122726852e-03  2.737428965699e+00  
  1.085124360205e-03  2.737450512496e+00  
  1.085126294376e-03  2.737476049134e+00  
  1.085129803227e-03  2.737522426729e+00  
  1.085136315035e-03  2.737608651815e+00  
  1.085149338649e-03  2.737781670019e+00  
  1.085164817976e-03  2.737988241350e+00  
  1.085191830801e-03  2.738351110510e+00  
  1.085229798959e-03  2.738866225363e+00  
  1.085305735277e-03  2.739914259437e+00  
  1.085457607912e-03  2.742081491163e+00  
  1.085473400000e-03  2.742312289140e+00  
  1.085479700000e-03  2.742404648387e+00  
  1.085486000000e-03  2.742497170713e+00  
  1.085486100000e-03  2.742498640639e+00  
  1.085486200000e-03  2.742500110604e+00  
  1.085486627291e-03  2.742506392099e+00  
  1.085487044290e-03  2.742512523028e+00  
  1.085487100000e-03  2.742513342150e+00  
  1.085487200000e-03  2.742514812527e+00  
  1.085487500000e-03  2.742519223904e+00  
  1.085487600000e-03  2.742520694446e+00  
  1.085487900000e-03  2.742525106322e+00  
  1.085488000000e-03  2.742526577029e+00  
  1.085488100000e-03  2.742528047776e+00  
  1.085488600000e-03  2.742535402130e+00  
  1.085488961726e-03  2.742540723290e+00  
  1.085489280564e-03  2.742545392366e+00  
  1.085489422451e-03  2.742547463314e+00  
  1.085489463161e-03  2.742548056678e+00  
  1.085489525083e-03  2.742548958361e+00  
  1.085489648925e-03  2.742550757806e+00  
  1.085489896611e-03  2.742554327860e+00  
  1.085490088696e-03  2.742557056440e+00  
  1.085490260199e-03  2.742559458539e+00  
  1.085490416847e-03  2.742561621371e+00  
  1.085490563577e-03  2.742563616678e+00  
  1.085490762508e-03  2.742566273202e+00  
  1.085491160369e-03  2.742571408493e+00  
  1.085491956091e-03  2.742580945305e+00  
  1.085492261797e-03  2.742584344937e+00  
  1.085492873211e-03  2.742590710703e+00  
  1.085493481551e-03  2.742596484384e+00  
  1.085494698230e-03  2.742606488817e+00  
  1.085497131590e-03  2.742621384021e+00  
  1.085498541799e-03  2.742628234264e+00  
  1.085499837268e-03  2.742633934625e+00  
  1.085500445608e-03  2.742636612055e+00  
  1.085501486641e-03  2.742641192477e+00  
  1.085503568705e-03  2.742650350192e+00  
  1.085507732835e-03  2.742668654758e+00  
  1.085516061094e-03  2.742705222340e+00  
  1.085532717612e-03  2.742778199113e+00  
  1.085566030648e-03  2.742923536509e+00  
  1.085613374617e-03  2.743128696108e+00  
  1.085684339907e-03  2.743433159867e+00  
  1.085826270487e-03  2.744031094573e+00  
  1.086110131648e-03  2.745183061637e+00  
  1.086640088465e-03  2.747177422940e+00  
  1.087170045283e-03  2.748968856242e+00  
  1.087700002101e-03  2.750558334073e+00  
  1.088229958918e-03  2.751946421800e+00  
  1.088759915736e-03  2.753134264752e+00  
  1.089289872553e-03  2.754122448920e+00  
  1.089819829371e-03  2.754912011229e+00  
  1.090000000003e-03  2.755135358435e+00  
  1.090000500003e-03  2.755135946338e+00  
